File Name,Link
FA.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/FA.tar.gz
foldoc.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/foldoc.tar.gz
football.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Newman/football.tar.gz
GD00_a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD00_a.tar.gz
GD00_c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD00_c.tar.gz
GD01_a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD01_a.tar.gz
GD01_Acap.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD01_Acap.tar.gz
GD01_b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD01_b.tar.gz
GD01_c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD01_c.tar.gz
GD02_a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD02_a.tar.gz
GD02_b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD02_b.tar.gz
GD06_Java.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD06_Java.tar.gz
GD06_theory.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD06_theory.tar.gz
GD95_a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD95_a.tar.gz
GD95_b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD95_b.tar.gz
GD95_c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD95_c.tar.gz
GD96_a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD96_a.tar.gz
GD96_b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD96_b.tar.gz
GD96_c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD96_c.tar.gz
GD96_d.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD96_d.tar.gz
GD97_a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD97_a.tar.gz
GD97_b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD97_b.tar.gz
GD97_c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD97_c.tar.gz
GD98_a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD98_a.tar.gz
GD98_b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD98_b.tar.gz
GD98_c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD98_c.tar.gz
GD99_b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD99_b.tar.gz
GD99_c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GD99_c.tar.gz
geom.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/geom.tar.gz
GlossGT.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/GlossGT.tar.gz
HEP-th.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/HEP-th.tar.gz
HEP-th-new.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/HEP-th-new.tar.gz
IMDB.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/IMDB.tar.gz
internet.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/internet.tar.gz
Journals.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Journals.tar.gz
Kohonen.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Kohonen.tar.gz
Lederberg.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Lederberg.tar.gz
NotreDame_actors.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Barabasi/NotreDame_actors.tar.gz
NotreDame_www.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Barabasi/NotreDame_www.tar.gz
NotreDame_yeast.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Barabasi/NotreDame_yeast.tar.gz
ODLIS.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/ODLIS.tar.gz
patents_main.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/patents_main.tar.gz
patents.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/patents.tar.gz
Ragusa16.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Ragusa16.tar.gz
Ragusa18.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Ragusa18.tar.gz
Reuters911.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Reuters911.tar.gz
Roget.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Roget.tar.gz
Sandi_authors.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Sandi_authors.tar.gz
Sandi_sandi.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Sandi_sandi.tar.gz
SciMet.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/SciMet.tar.gz
SmaGri.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/SmaGri.tar.gz
SmallW.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/SmallW.tar.gz
Stranke94.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Stranke94.tar.gz
Tina_AskCal.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Tina_AskCal.tar.gz
Tina_AskCog.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Tina_AskCog.tar.gz
Tina_DisCal.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Tina_DisCal.tar.gz
Tina_DisCog.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Tina_DisCog.tar.gz
USAir97.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/USAir97.tar.gz
USpowerGrid.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/USpowerGrid.tar.gz
Wordnet3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Wordnet3.tar.gz
WorldCities.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/WorldCities.tar.gz
yeast.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/yeast.tar.gz
Zewail.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pajek/Zewail.tar.gz
extr1b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/extr1b.tar.gz
hydr1c.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/hydr1c.tar.gz
c-18.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-18.tar.gz
c-19.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-19.tar.gz
c-20.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-20.tar.gz
c-21.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-21.tar.gz
c-22.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-22.tar.gz
c-23.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-23.tar.gz
c-24.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-24.tar.gz
c-25.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-25.tar.gz
c-26.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-26.tar.gz
c-27.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-27.tar.gz
c-28.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-28.tar.gz
c-29.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-29.tar.gz
c-30.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-30.tar.gz
c-31.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-31.tar.gz
c-32.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-32.tar.gz
c-33.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-33.tar.gz
c-34.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-34.tar.gz
c-35.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-35.tar.gz
c-36.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-36.tar.gz
c-37.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-37.tar.gz
c-38.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-38.tar.gz
c-39.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-39.tar.gz
c-40.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-40.tar.gz
c-41.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-41.tar.gz
c-42.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-42.tar.gz
c-43.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-43.tar.gz
c-44.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-44.tar.gz
c-45.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-45.tar.gz
c-46.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-46.tar.gz
c-47.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-47.tar.gz
c-48.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-48.tar.gz
c-49.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-49.tar.gz
c-50.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-50.tar.gz
c-51.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-51.tar.gz
c-52.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-52.tar.gz
c-53.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-53.tar.gz
c-54.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-54.tar.gz
c-56.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-56.tar.gz
c-57.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-57.tar.gz
c-60.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-60.tar.gz
c-61.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-61.tar.gz
c-65.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-65.tar.gz
c-big.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-big.tar.gz
af_0_k101.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_0_k101.tar.gz
af_1_k101.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_1_k101.tar.gz
af_2_k101.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_2_k101.tar.gz
af_3_k101.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_3_k101.tar.gz
af_4_k101.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_4_k101.tar.gz
af_5_k101.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_5_k101.tar.gz
af_shell10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell10.tar.gz
c-64b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-64b.tar.gz
c-66b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-66b.tar.gz
c-67b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-67b.tar.gz
c-73b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-73b.tar.gz
conf5_0-4x4-10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_0-4x4-10.tar.gz
conf5_0-4x4-14.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_0-4x4-14.tar.gz
conf5_0-4x4-18.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_0-4x4-18.tar.gz
conf5_0-4x4-22.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_0-4x4-22.tar.gz
conf5_0-4x4-26.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_0-4x4-26.tar.gz
conf6_0-4x4-20.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf6_0-4x4-20.tar.gz
conf6_0-4x4-30.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf6_0-4x4-30.tar.gz
conf5_4-8x8-05.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_4-8x8-05.tar.gz
conf5_4-8x8-10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_4-8x8-10.tar.gz
conf5_4-8x8-15.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_4-8x8-15.tar.gz
conf5_4-8x8-20.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf5_4-8x8-20.tar.gz
conf6_0-8x8-20.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf6_0-8x8-20.tar.gz
conf6_0-8x8-30.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf6_0-8x8-30.tar.gz
conf6_0-8x8-80.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/QCD/conf6_0-8x8-80.tar.gz
s1rmq4m1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cylshell/s1rmq4m1.tar.gz
s2rmq4m1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cylshell/s2rmq4m1.tar.gz
s3rmq4m1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cylshell/s3rmq4m1.tar.gz
s1rmt3m1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cylshell/s1rmt3m1.tar.gz
s2rmt3m1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cylshell/s2rmt3m1.tar.gz
s3rmt3m1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cylshell/s3rmt3m1.tar.gz
s3rmt3m3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cylshell/s3rmt3m3.tar.gz
cryg10000.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/cryg10000.tar.gz
cryg2500.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/cryg2500.tar.gz
dw2048.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/dw2048.tar.gz
dw8192.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/dw8192.tar.gz
dwa512.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/dwa512.tar.gz
dwb512.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/dwb512.tar.gz
dwg961a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/dwg961a.tar.gz
dwg961b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/dwg961b.tar.gz
mhd1280a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/mhd1280a.tar.gz
mhd1280b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/mhd1280b.tar.gz
mhd3200a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/mhd3200a.tar.gz
mhd3200b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/mhd3200b.tar.gz
mhd4800a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/mhd4800a.tar.gz
mhd4800b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/mhd4800b.tar.gz
qh1484.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/qh1484.tar.gz
qh768.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/qh768.tar.gz
rdb1250.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb1250.tar.gz
rdb1250l.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb1250l.tar.gz
rdb200.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb200.tar.gz
rdb200l.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb200l.tar.gz
rdb2048_noL.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb2048_noL.tar.gz
rdb3200l.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb3200l.tar.gz
rdb450.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb450.tar.gz
rdb450l.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb450l.tar.gz
rdb800l.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/rdb800l.tar.gz
tols1090.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/tols1090.tar.gz
tols2000.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/tols2000.tar.gz
tols340.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/tols340.tar.gz
tols4000.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/tols4000.tar.gz
tols90.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Bai/tols90.tar.gz
invextr1_new.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/POLYFLOW/invextr1_new.tar.gz
mixtank_new.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/POLYFLOW/mixtank_new.tar.gz
msdoor.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/INPRO/msdoor.tar.gz
nug08-3rd.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/nug08-3rd.tar.gz
pds-30.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-30.tar.gz
pds-40.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-40.tar.gz
pds-50.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-50.tar.gz
pds-60.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-60.tar.gz
pds-70.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-70.tar.gz
pds-80.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-80.tar.gz
pds-90.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-90.tar.gz
pds-100.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/pds-100.tar.gz
rail507.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/rail507.tar.gz
rail516.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/rail516.tar.gz
rail582.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/rail582.tar.gz
rail2586.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/rail2586.tar.gz
rail4284.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/rail4284.tar.gz
sgpf5y6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/sgpf5y6.tar.gz
stormG2_1000.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/stormG2_1000.tar.gz
watson_1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/watson_1.tar.gz
watson_2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/watson_2.tar.gz
cont11_l.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/cont11_l.tar.gz
cont1_l.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/cont1_l.tar.gz
fome11.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/fome11.tar.gz
fome12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/fome12.tar.gz
fome13.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/fome13.tar.gz
fome20.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/fome20.tar.gz
fome21.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/fome21.tar.gz
neos.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/neos.tar.gz
neos1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/neos1.tar.gz
neos2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/neos2.tar.gz
neos3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/neos3.tar.gz
spal_004.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Mittelmann/spal_004.tar.gz
gams10am.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/gams10am.tar.gz
gams30am.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/gams30am.tar.gz
gams60am.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/gams60am.tar.gz
gas11.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/gas11.tar.gz
aa01.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/aa01.tar.gz
aa03.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/aa03.tar.gz
aa3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/aa3.tar.gz
aa4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/aa4.tar.gz
aa5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/aa5.tar.gz
aa6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/aa6.tar.gz
air02.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/air02.tar.gz
air03.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/air03.tar.gz
air04.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/air04.tar.gz
air05.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/air05.tar.gz
air06.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/air06.tar.gz
aircraft.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/aircraft.tar.gz
bas1lp.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/bas1lp.tar.gz
baxter.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/baxter.tar.gz
car4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/car4.tar.gz
cari.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/cari.tar.gz
ch.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/ch.tar.gz
co5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/co5.tar.gz
co9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/co9.tar.gz
complex.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/complex.tar.gz
cq5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/cq5.tar.gz
cq9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/cq9.tar.gz
cr42.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/cr42.tar.gz
crew1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/crew1.tar.gz
dano3mip.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/dano3mip.tar.gz
dbic1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/dbic1.tar.gz
dbir1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/dbir1.tar.gz
dbir2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/dbir2.tar.gz
df2177.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/df2177.tar.gz
e18.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/e18.tar.gz
farm.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/farm.tar.gz
gams10a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/gams10a.tar.gz
gams30a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/gams30a.tar.gz
ge.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/ge.tar.gz
iiasa.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/iiasa.tar.gz
jendrec1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/jendrec1.tar.gz
kl02.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/kl02.tar.gz
l9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/l9.tar.gz
lp22.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/lp22.tar.gz
lpl2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/lpl2.tar.gz
lpl3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/lpl3.tar.gz
mod2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/mod2.tar.gz
model1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model1.tar.gz
model2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model2.tar.gz
model3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model3.tar.gz
model4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model4.tar.gz
model5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model5.tar.gz
model6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model6.tar.gz
model7.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model7.tar.gz
model8.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model8.tar.gz
model9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model9.tar.gz
model10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/model10.tar.gz
nemsafm.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/nemsafm.tar.gz
nemscem.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Meszaros/nemscem.tar.gz
